timestamp,height,area_3d,leaf_area_index,leaf_inclination,digital_biomass,leaf_angle,proj_area,light_pen_depth,ndvi_aver,greenness_aver,hue_aver,npci_aver,psri_aver,Genotype
12/07/2021 16:05,947427,41021602,408,138209,38864992,46346,20332066,841631,74783,21379,12694602,-1283,-643,gpc020720
12/07/2021 16:05,56047,50421969,502,166756,28260012,36845,26397066,409822,72831,3716,11359545,9387,2462,gpc020720
12/07/2021 16:05,549148,40056613,399,174251,21997022,3502,19666625,412723,72579,35906,11488337,7492,2404,gpc017640
12/07/2021 16:05,52172,56068273,558,129495,29251952,50553,33478277,324749,70314,36612,11318032,10415,2443,gpc017640
12/07/2021 16:05,534418,53206641,529,125215,28434572,52998,33286996,310895,69389,35728,11328996,932,2543,y24
12/07/2021 16:05,686528,32567,324,144637,22358160,43739,20314477,545158,67529,3475,11150721,10705,3084,y24
12/07/2021 16:05,689798,43294039,431,131944,29864130,49278,30295953,336851,68754,35617,11170831,10916,3048,yolo wonder
12/07/2021 16:05,571605,23684234,236,141287,13538021,45053,1514241,38661,68324,37151,11151032,13551,3087,yolo wonder
12/07/2021 16:05,39835,69255414,689,134004,27587910,48265,42384012,244682,66136,39391,10431015,217,675,sweet banana
12/07/2021 16:05,353954,56988562,567,13252,20171328,48989,35756879,218834,67754,38633,10491689,19748,5938,sweet banana
12/07/2021 16:05,615623,53114934,529,151316,32698778,41365,30270561,476158,63723,38161,10369602,22001,7364,y19
12/07/2021 16:05,632015,58387059,581,141049,36901520,4515,33717477,419291,64864,3835,10470608,20167,6518,y19
12/07/2021 16:05,581301,66723398,664,140555,38786396,45353,3287807,515101,62176,33012,10666144,14413,5441,y18
12/07/2021 16:05,569036,5372423,535,140019,30571028,45576,26931279,457876,63636,33381,10613596,14588,5429,y18
12/07/2021 16:05,821729,42448703,422,151343,34881308,41356,20457549,727914,71005,34247,11643356,6687,1361,y12
12/07/2021 16:05,8397,34787426,346,160417,29211008,38562,16629887,73777,73844,34377,12171526,226,-891,y12
13/07/2021 08:06,465262,77706,773,14353,36153684,44163,46376992,356446,65216,39167,10271835,23263,7505,Tequila
13/07/2021 08:06,488981,6373332,634,135247,31164356,47678,41482973,377348,67863,39165,1056761,1881,5681,Tequila
13/07/2021 08:06,1013349,68359008,68,132885,69271504,48809,34893137,902216,74222,15777,13132269,-1552,-765,cgn16951
13/07/2021 08:06,1014616,47739934,475,131994,48437692,49253,25903043,877581,75811,1402,14256378,-6522,-1985,cgn16951
13/07/2021 08:06,862431,60680371,604,141203,52332604,45088,34207051,701242,75321,26288,12455349,1976,-0.00006,gpc020720
13/07/2021 08:06,573226,53189535,529,157174,30489648,3951,29507404,372842,73373,38774,11283379,11618,2586,gpc020720
13/07/2021 08:06,594802,52030863,518,145667,30948080,43352,29672045,475873,73702,37518,11407679,9015,2119,gpc017640
13/07/2021 08:06,494998,56755734,565,123709,28093978,53934,35646379,269681,70789,36929,11285786,9842,2691,gpc017640
13/07/2021 08:06,481715,57675629,574,124956,27783234,53156,34988699,265664,69463,36313,11231261,10405,3095,y24
13/07/2021 08:06,719698,42766223,426,138614,30778764,46171,2714265,482502,65371,3441,10947636,12286,4117,y24
13/07/2021 08:06,707419,35346816,352,130814,25005020,49856,2419466,340133,69213,36942,10944784,12785,4483,yolo wonder
13/07/2021 08:06,606373,52114605,519,139506,31600898,45791,30997064,337686,64783,38443,10352004,21699,7081,y19
13/07/2021 08:06,63345,61580699,613,143289,39008320,44256,35352508,383614,64746,39252,10440341,21365,697,y19
13/07/2021 08:06,564893,72129383,718,134277,40745372,48135,3603652,460928,62369,33227,10576928,14888,5785,y18
13/07/2021 08:06,555918,62959332,626,131504,35000200,49501,35244316,453076,62232,327,10672607,13906,5635,y18
13/07/2021 08:06,821943,39678238,395,142772,32613246,44459,21321861,702059,70711,32974,11899418,3524,668,y12
13/07/2021 08:06,784839,28953383,288,147143,22723736,42812,15287355,697923,72668,34268,12026379,3572,-294,y12
13/07/2021 08:13,479715,61661082,614,145811,29579728,43299,36608781,384588,66983,38733,10567709,19113,5839,Tequila
13/07/2021 08:13,463322,52091602,518,132059,24135186,4922,35299906,150014,6756,39394,10406161,2069,6395,Tequila
13/07/2021 08:13,1022891,4715693,469,132331,48236380,49084,23996557,794373,75501,16072,13095982,-249,-862,cgn16951
13/07/2021 08:13,1012134,274506,273,131783,27783676,49359,1553323,831364,74717,13249,13627452,-4873,-1483,cgn16951
13/07/2021 08:13,958909,40752805,406,134374,39078220,48089,22518441,808158,74826,21948,12509826,-809,-573,gpc020720
13/07/2021 08:13,561779,51751586,515,153924,29072932,40515,29780684,387213,73537,36996,1139082,8785,2356,gpc020720
13/07/2021 08:13,549839,39268125,391,164105,21591136,37542,20267328,392521,71966,35686,11407492,7817,2876,gpc017640
13/07/2021 08:13,526216,56532414,563,128187,29748244,5127,34007543,323249,69531,35861,11290866,10094,2647,gpc017640
13/07/2021 08:13,537577,53953797,537,124777,29004302,53266,33738027,307318,68493,34644,11340041,8723,2397,y24
13/07/2021 08:13,694998,33226438,331,135302,23092322,47653,22689072,477752,67177,34164,11184107,9515,2813,y24
13/07/2021 08:13,699378,44496004,443,128293,31119524,51211,3210068,33424,68854,35357,11197173,10118,2994,yolo wonder
13/07/2021 08:13,575961,25379244,253,137647,14617463,46592,16388857,390135,6871,37328,11182816,12624,3006,yolo wonder
13/07/2021 08:13,403547,70358836,7,131084,28393088,49716,43754227,234892,65341,37987,1045488,20245,6563,sweet banana
13/07/2021 08:13,359566,57133969,568,128149,20543456,51291,37004703,208838,67056,37132,10570799,17817,5534,sweet banana
13/07/2021 08:13,624041,54292941,54,146555,33881044,43025,31481629,471205,63313,37466,10352151,21402,7475,y19
13/07/2021 08:13,632599,55031219,548,14042,34812716,45409,31485383,425418,6469,36981,10458443,19387,6316,y19
13/07/2021 08:13,593582,67499805,672,136504,40066696,47102,33968555,521709,62153,32942,10616579,14664,5695,y18
13/07/2021 08:13,579448,54699113,544,134158,31695312,48191,283904,465448,62961,32607,10651824,13786,5323,y18
13/07/2021 08:13,848852,45203246,45,144668,38370848,43727,22690236,74392,70964,33481,11726536,4868,1032,y12
13/07/2021 08:13,86754,35867742,357,152204,31116702,41071,18007799,760828,73631,33786,12083087,2153,-528,y12
13/07/2021 08:19,442325,60009938,597,153807,26543922,40553,33427453,33553,65674,38263,1048578,20227,6486,Tequila
13/07/2021 08:19,468938,52202434,519,131026,24479724,49746,36119008,89733,70034,38018,10761941,1567,4066,Tequila
13/07/2021 08:19,865656,48435234,482,133269,41928256,4862,26533594,641049,74319,16607,12942607,-126,-266,cgn16951
13/07/2021 08:19,98151,51878832,516,132033,50919568,49233,3013052,856412,7473,15003,13844891,-6338,-2093,cgn16951
13/07/2021 08:19,681826,28110316,28,133218,19166356,48645,19447232,484617,72029,24143,12546684,143,-494,gpc020720
13/07/2021 08:19,579242,50443766,502,145144,29219158,43548,30418689,403812,74623,36644,11656115,5609,1195,gpc020720
13/07/2021 08:19,528575,42896266,427,163618,22673902,37673,22616266,41681,6983,35141,11322948,858,2389,gpc017640
13/07/2021 08:19,538149,46236934,46,123896,24882374,53815,28526557,305085,6857,336,11439677,7341,2225,gpc017640
13/07/2021 08:19,4226,45925086,457,127335,19407940,5175,29884908,209517,69623,36392,11256293,10017,2872,y24
13/07/2021 08:19,72818,43028164,428,137986,31332236,46444,27855967,408653,67119,32977,11260002,8269,2676,y24
13/07/2021 08:19,700309,4047991,403,134311,28348438,48118,2747573,287579,67724,34426,11135528,10236,2857,yolo wonder
13/07/2021 08:19,607403,2671115,266,156299,16224428,39775,1518369,492817,66119,36077,10777509,16353,4924,yolo wonder
13/07/2021 08:19,424474,61650535,613,131474,26169026,49517,40207016,262086,64535,3615,10424899,19,6487,sweet banana
13/07/2021 08:19,429925,5290473,526,127302,22745088,51769,34438086,252239,66434,3701,10556385,18129,5731,sweet banana
13/07/2021 08:19,638228,59615727,593,142883,38048428,44415,35288898,364719,6461,37822,10362147,20763,7126,y19
13/07/2021 08:19,620052,61282438,61,147849,37998284,42559,34661258,284944,64297,36549,10459612,18892,6212,y19
13/07/2021 08:19,618165,53466922,532,14118,33051388,45097,29058291,48882,62366,32677,10715756,13705,5102,y18
13/07/2021 08:19,490242,51092355,508,147894,25047604,42543,27186053,367266,6266,32329,10598764,13977,5583,y18
13/07/2021 08:19,785734,29683086,295,150134,23323014,41763,14144786,680014,707,32012,11764142,5311,782,y12
13/07/2021 08:19,788456,36322852,361,155526,28638958,40013,18429672,638251,7318,32407,12069843,233,-613,y12
14/07/2021 11:43,463305,71667086,713,143379,33203732,44222,44485109,313299,65399,38247,10367879,2132,6778,Tequila
14/07/2021 11:43,489772,6200934,617,135741,30370422,4745,40659246,382272,67358,38162,10571705,17994,5643,Tequila
14/07/2021 11:43,1021691,66260625,659,131647,67697888,49428,34307277,90913,74417,15955,13495628,-3023,-1015,cgn16951
14/07/2021 11:43,1032522,48235219,48,132065,49803948,49217,26828543,890447,75777,13006,14811801,-8547,-277,cgn16951
14/07/2021 11:43,863353,57184312,569,142494,49370244,44569,31884467,705858,74803,24303,1269868,1211,-266,gpc020720
14/07/2021 11:43,571322,5354473,533,17072,30591278,35855,27009422,379841,73031,376,11379152,10047,2253,gpc020720
14/07/2021 11:43,595458,51243402,51,160682,30513306,38486,26545232,488574,74227,37967,11466997,8322,181,gpc017640
14/07/2021 11:43,494865,57122781,568,124311,28268092,53554,35937719,268454,70088,35985,11298255,9213,2635,gpc017640
14/07/2021 11:43,48209,57756156,575,125465,27843656,52847,34956277,261875,69133,358,11257626,10043,305,y24
14/07/2021 11:43,738911,38831715,386,136225,28693186,47228,25805516,435756,65018,3451,10853964,13299,4706,y24
14/07/2021 11:43,740196,33772613,336,133347,24998354,48582,23252221,37389,68953,36908,1094221,12857,4645,yolo wonder
14/07/2021 11:43,607092,49062496,488,140302,29785462,45457,29292965,31364,6466,37802,1038896,20594,6898,y19
14/07/2021 11:43,635362,5902457,587,146762,37501996,4295,34140883,372741,64245,38388,10409811,20856,7082,y19
14/07/2021 11:43,564719,706495,703,137493,39897140,4666,34825965,460763,61936,3272,10578456,1472,5767,y18
14/07/2021 11:43,554405,64872043,645,136061,35965364,47303,35314707,447673,62761,32403,10735065,13039,5278,y18
14/07/2021 11:43,836516,39500531,393,143619,33042826,44129,21231982,71226,70276,32225,11997066,2687,367,y12
14/07/2021 11:43,799216,29490066,293,149727,23568942,41902,15573731,70761,72261,33344,12099385,2875,-54,y12
14/07/2021 11:49,484202,58784027,585,144944,28463366,43622,35254539,378012,6668,376,10664225,17326,5266,Tequila
14/07/2021 11:49,465386,52521676,523,132877,24442858,48813,35479805,146584,67773,38864,104896,19185,6067,Tequila
14/07/2021 11:49,1032601,4783575,476,132642,49395260,48929,24286676,800816,75312,15517,1342762,-3893,-1105,cgn16951
14/07/2021 11:49,1024361,27256152,271,131449,27920142,4953,16003594,794455,74954,1217,14166478,-6575,-2115,cgn16951
14/07/2021 11:49,968615,39765172,396,137586,38517148,46619,21416672,820702,7505,21249,12641103,-1461,-665,gpc020720
14/07/2021 11:49,561672,49624266,494,16252,27872584,37973,26883641,398048,72825,36109,11459274,7862,2109,gpc020720
14/07/2021 11:49,545888,3901648,388,174333,21298646,35001,19364057,410823,71659,34917,11513232,6907,244,gpc017640
14/07/2021 11:49,532467,56466691,562,128487,30066666,51103,34195949,326297,68987,35745,11275546,10346,2681,gpc017640
14/07/2021 11:49,539865,54252238,54,123884,29288864,53823,34582156,304755,68257,34568,11324212,894,2442,y24
14/07/2021 11:49,695644,3189052,317,136734,22184450,46998,21782199,427494,6715,34417,11128814,10437,3109,y24
14/07/2021 11:49,70067,44531809,443,129976,31202082,50296,31489934,337169,68661,35408,11183096,10159,304,yolo wonder
14/07/2021 11:49,580048,24267496,241,1385,14076309,46221,15774186,384802,68072,36561,11210094,12121,2639,yolo wonder
14/07/2021 11:49,404636,69387039,69,132031,28076492,49234,4268825,241739,66084,38473,10499165,20134,6352,sweet banana
14/07/2021 11:49,358743,58502402,582,130927,20987330,49798,3703809,219153,67458,37214,10582861,17523,545,sweet banana
14/07/2021 11:49,618848,51008363,508,149083,31566430,42125,29510084,458735,63109,37725,1026563,22432,7851,y19
14/07/2021 11:49,641224,55259812,55,139173,35433904,45932,32332869,366723,65519,38026,10541896,19376,6205,y19
14/07/2021 11:49,597085,66315805,66,136654,39596152,47034,3335907,523155,62042,32956,10639285,14664,5614,y18
14/07/2021 11:49,578799,54159594,539,138134,31347496,46379,27676242,46876,63111,33099,10633929,14495,5444,y18
14/07/2021 11:49,862678,44381801,442,145496,38287192,43416,22406984,753217,70697,33637,11681741,5778,1234,y12
14/07/2021 11:49,882387,3708441,369,153762,32722786,40567,18209625,773878,73685,34187,12083618,2507,-491,y12
14/07/2021 11:56,44458,60872531,606,156277,27062730,39782,32592137,339148,66345,39379,10488068,21124,6491,Tequila
14/07/2021 11:56,468514,52463824,522,12826,24580050,51229,37408914,81414,70875,39362,10786777,15984,4021,Tequila
14/07/2021 11:56,867463,47248379,47,132977,40986208,48764,260804,638214,75123,17112,13042322,-113,-501,cgn16951
14/07/2021 11:56,99098,51906035,516,132249,51437840,49124,28801633,868567,75289,14806,1389734,-6563,-2043,cgn16951
14/07/2021 11:56,681849,26619133,265,134076,18150236,48231,18350975,5003,72874,23778,12583299,513,-395,gpc020720
14/07/2021 11:56,577665,54217465,539,151231,31319528,41393,31612295,3899,74697,369,11640902,6307,1098,gpc020720
14/07/2021 11:56,522883,36986367,368,164928,19339536,37323,19668391,439745,71767,37245,1134663,9592,2346,gpc017640
14/07/2021 11:56,536695,46563336,463,124354,24990330,53528,29096928,296945,68679,34135,11435283,7559,2189,gpc017640
14/07/2021 11:56,421859,46277062,46,125511,19522378,52819,30338711,202976,69012,36345,11217558,1066,2963,y24
14/07/2021 11:56,729291,4369707,435,135552,31867896,47536,28899422,3858,6763,34034,11237829,9016,2939,y24
14/07/2021 11:56,704028,40115219,399,129302,28242240,50658,28465123,26227,68536,35971,11143861,11236,301,yolo wonder
14/07/2021 11:56,60678,24751793,246,144883,15018894,43645,15125391,473481,65227,36667,1073242,17056,5073,yolo wonder
14/07/2021 11:56,425931,6011034,598,128968,25602852,50839,40254293,251642,64393,36912,10387457,20052,6745,sweet banana
14/07/2021 11:56,427693,53561367,533,12671,22907834,5211,34828898,248884,66398,37681,10519572,18968,5966,sweet banana
14/07/2021 11:56,642033,56285867,56,13694,36137360,46906,35498199,300811,65116,38593,1036157,21476,7093,y19
14/07/2021 11:56,631125,57485793,572,141581,36280748,44934,34919461,291737,64641,37512,10423446,20007,6543,y19
14/07/2021 11:56,620342,53197578,529,139614,33000682,45745,29552113,486901,62463,33261,10730395,14007,5109,y18
14/07/2021 11:56,491784,50325625,501,146916,24749352,42894,27061227,362438,63105,32968,10597774,14349,5549,y18
14/07/2021 11:56,792817,29528326,294,151026,23410548,41462,14334709,687113,70799,33047,11810569,5597,71,y12
14/07/2021 11:56,805039,34887891,347,154959,28086102,40189,17990125,647023,74894,34281,12057331,2926,-58,y12
15/07/2021 08:06,463078,77161898,768,141437,35731996,44992,47110453,339209,6682,41319,10278767,25462,7463,Tequila
15/07/2021 08:06,489789,62132062,618,133497,30431620,4851,40844215,356743,69323,41235,10521574,21459,5885,Tequila
15/07/2021 08:06,1026988,67237008,669,130429,69051600,50057,35353754,91168,76357,1775,1262115,537,0.0003,cgn16951
15/07/2021 08:06,1053712,48579258,483,131304,51188560,49603,26684721,910922,7818,1519,1380211,-5397,-1731,cgn16951
15/07/2021 08:06,860844,61719055,614,141003,53130500,45169,35331812,697984,76674,27266,12270741,423,253,gpc020720
15/07/2021 08:06,57171,51744129,515,153864,29582628,40534,29969016,361498,74944,40846,11249306,13652,2716,gpc020720
15/07/2021 08:06,598091,52827262,526,146663,31595532,42986,29597844,48122,75963,40305,11367612,10957,228,gpc017640
15/07/2021 08:06,49502,5689898,566,123296,28166128,54198,36166316,266704,71383,38605,11173892,1199,3083,gpc017640
15/07/2021 08:06,483749,57887797,576,125419,28003180,52875,35404449,263205,70158,38213,11114639,13005,3518,y24
15/07/2021 08:06,697182,39009758,388,136268,27196910,47209,2593448,421302,66395,36861,10815485,15537,4771,y24
15/07/2021 08:06,746697,34241703,341,131067,25568182,49725,23990971,382107,6977,38714,10813428,15471,5149,yolo wonder
15/07/2021 08:06,619198,51040113,508,134917,31603918,47832,31553184,31176,66884,40741,10374001,23347,6975,y19
15/07/2021 08:06,639649,61851781,615,140695,39563416,45295,36918523,357271,66209,41528,10404243,23774,7219,y19
15/07/2021 08:06,568979,6993775,696,138951,39793084,46026,3449093,462148,63023,34812,10501396,16911,6239,y18
15/07/2021 08:06,555768,64346977,64,137165,35761996,46805,34994465,444015,64137,34737,10665778,15112,5678,y18
15/07/2021 08:06,850812,40099594,399,142283,34117212,44653,21667416,721145,71605,35107,11809611,5448,878,y12
15/07/2021 08:06,812856,28896238,288,149393,23488482,42017,15361103,721829,73706,36808,11859334,6616,0.0008,y12
15/07/2021 08:12,483479,60547605,602,141098,29273504,4513,37514176,382205,69158,41314,10559245,21748,5791,Tequila
15/07/2021 08:12,465608,51021086,508,128656,23755802,5101,35803477,137382,70351,42699,1048817,22793,6112,Tequila
15/07/2021 08:12,1038668,47233844,47,131638,49060296,49433,24438309,809046,76798,17682,12462237,348,-186,cgn16951
15/07/2021 08:12,103335,27305711,272,131362,28216362,49574,15874426,730849,7667,14298,12936171,-226,-911,cgn16951
15/07/2021 08:12,977592,40426559,402,134792,39520672,47891,22261006,819729,77056,23604,12048615,2459,-0.0003,gpc020720
15/07/2021 08:12,560435,50437574,502,153281,28266984,40721,29177342,391119,7597,40667,11273174,12014,2631,gpc020720
15/07/2021 08:12,544746,38294621,381,16351,20860840,37702,20109178,389938,74681,39154,11330824,1051,2775,gpc017640
15/07/2021 08:12,535889,55833582,556,128255,29920584,51232,34047129,325719,7043,38845,11122414,14014,3309,gpc017640
15/07/2021 08:12,541923,5457493,543,124909,29575422,53185,34733219,304794,69398,37455,11138958,12473,3178,y24
15/07/2021 08:12,696009,31462617,313,135604,21898258,47512,21941164,414648,69563,38361,1101053,14525,3658,y24
15/07/2021 08:12,701576,45049285,448,127855,31605500,51455,32374318,324198,70009,38639,11053458,13769,3616,yolo wonder
15/07/2021 08:12,58122,26053814,259,136625,15142997,47047,16898969,382715,69256,39604,11093312,1582,3472,yolo wonder
15/07/2021 08:12,400488,6897225,686,128924,27622528,50863,43702719,224614,67296,40663,10459949,22902,6547,sweet banana
15/07/2021 08:12,360944,55992227,557,126744,20210084,5209,37266266,198826,68573,38937,10534384,19749,564,sweet banana
15/07/2021 08:12,62116,5098925,507,143373,31672478,44224,30615418,44734,64831,40314,10259023,25379,8039,y19
15/07/2021 08:12,641833,60684098,604,13564,38949072,47496,35573133,373554,6732,4119,1051078,2233,644,y19
15/07/2021 08:12,599945,64920637,646,135124,38948792,47735,33308297,520117,63415,35447,10567964,17177,6101,y18
15/07/2021 08:12,582271,54517605,542,140441,31744020,454,27657609,472255,64402,35534,10569561,16866,5786,y18
15/07/2021 08:12,877075,43891793,437,145957,38496408,43245,22128994,75874,72757,37497,11484925,9659,1829,y12
15/07/2021 08:12,898026,37486363,373,153353,33663724,40698,18453018,788787,75235,37632,11872063,6257,0.00005,y12
15/07/2021 08:19,440595,64513684,642,148744,28424380,42243,35853699,323027,68132,4198,10457703,23973,6747,Tequila
15/07/2021 08:19,468313,54590641,543,12671,25565492,5211,39152328,80262,72217,41582,10716531,18907,4367,Tequila
15/07/2021 08:19,875071,47663941,474,131597,41709324,49454,26514914,63807,76604,17594,12330311,1865,148,cgn16951
15/07/2021 08:19,100442,51811891,516,132461,52040896,49019,28114193,875642,77084,16471,13242331,-4381,-1405,cgn16951
15/07/2021 08:19,682251,28874367,287,130951,19699558,49786,2018627,484095,74561,25645,12379373,1564,-207,gpc020720
15/07/2021 08:19,580586,57087023,568,143543,33143924,44158,3453468,385118,76523,38804,11676299,671,973,gpc020720
15/07/2021 08:19,5231,37422992,372,15715,19575976,39518,2015415,441285,73377,39867,11269142,11825,2755,gpc017640
15/07/2021 08:19,536199,47147848,469,124392,25280622,53504,29551564,294637,69333,35429,11388971,869,2325,gpc017640
15/07/2021 08:19,422133,47391656,472,125358,20005602,52911,30895357,20278,69639,37416,11176615,11988,3173,y24
15/07/2021 08:19,734992,44007664,438,132101,32345268,49199,29632605,369422,69422,36191,11222311,1026,2941,y24
15/07/2021 08:19,704412,40860668,407,128485,28782740,51104,2914273,262337,69325,37294,11103668,12551,3047,yolo wonder
15/07/2021 08:19,605062,25837727,257,137237,15633430,46774,16337441,4762,65392,3716,10648481,18435,5625,yolo wonder
15/07/2021 08:19,42542,59916574,596,123748,25489718,53909,42203051,234878,65297,37884,10402118,20592,6641,sweet banana
15/07/2021 08:19,429428,53124402,529,123529,22813112,54048,35401336,239095,66645,3804,10484795,19732,6035,sweet banana
15/07/2021 08:19,64651,57180535,569,129839,36967788,50369,38092516,274672,65892,39587,10386868,21899,7041,y19
15/07/2021 08:19,636502,60375805,601,136771,38429348,46981,36964645,303589,64818,38019,10455103,20088,6493,y19
15/07/2021 08:19,623148,54253656,54,138312,33808060,46302,30495025,487814,62867,33998,10705399,14605,5242,y18
15/07/2021 08:19,494435,50272461,5,147446,24856474,42703,26811295,360986,63339,33602,10574855,14909,5694,y18
15/07/2021 08:19,798731,28985678,288,147798,23151768,42577,14639885,687103,71372,33933,1171386,6898,887,y12
15/07/2021 08:19,813027,3621675,36,153425,29445200,40675,18781982,653403,76322,36929,11902486,5591,-243,y12
16/07/2021 13:51,461673,72556008,722,143088,33497148,44335,43652961,234794,66114,3785,10465706,20074,6125,Tequila
16/07/2021 13:51,489002,5968482,594,13752,29186008,46648,38210148,238209,67355,37251,10603146,16987,5557,Tequila
16/07/2021 13:51,1128211,69198117,689,133535,78070072,48491,34322027,1015168,74028,15296,13711165,-3712,-1172,cgn16951
16/07/2021 13:51,1070931,52760234,525,135473,56502580,47573,28208748,917837,7534,12942,14879491,-8435,-2632,cgn16951
16/07/2021 13:51,1035154,5729868,57,141297,59312968,45049,30531266,878487,73026,21508,12770801,1225,-365,gpc020720
16/07/2021 13:51,55987,50914383,507,178066,28505454,34164,24818607,342256,72422,36834,11444833,956,2044,gpc020720
16/07/2021 13:51,593241,49108516,489,164088,29133196,37547,24007039,484965,73403,36013,11554481,7463,1552,gpc017640
16/07/2021 13:51,49454,58013602,577,126214,28690034,524,36075102,262866,68992,3423,11393699,779,2322,gpc017640
16/07/2021 13:51,484054,57984316,577,127082,28067530,51895,35455676,254577,68109,34221,11302649,9062,2764,y24
16/07/2021 13:51,709683,3646075,363,135996,25875574,47333,24850531,34744,64194,33883,10754026,14501,5201,y24
16/07/2021 13:51,750913,32472299,323,133134,24383878,48686,22755277,379298,68186,35627,10932194,12765,4554,yolo wonder
16/07/2021 13:51,643587,20708145,206,15539,13327483,40055,10980922,352642,66106,35144,10973873,13344,3984,yolo wonder
16/07/2021 13:51,612687,47264848,47,141183,28958576,45096,27888598,300329,64904,3703,10432236,19552,6497,y19
16/07/2021 13:51,640776,55608047,553,144308,35632288,43864,34082895,318026,64082,37867,10421732,20411,6893,y19
16/07/2021 13:51,575563,69221625,689,143545,39841440,44157,33451703,463908,61631,3165,10678004,13226,5198,y18
16/07/2021 13:51,560818,64988867,647,141145,36446948,45111,34526848,42485,63441,31614,10904379,11206,4391,y18
16/07/2021 13:51,866194,40137199,399,146447,34766616,43065,21748328,727284,69206,30054,12083099,1808,153,y12
16/07/2021 13:51,819888,29544361,294,154814,24223072,40234,15538087,708711,70095,30949,12225983,2005,-804,y12
16/07/2021 13:57,481345,52251059,52,142255,25150798,44664,32930094,327799,68036,37313,10819824,15512,4377,Tequila
16/07/2021 13:57,465697,49825953,496,134428,23203798,48063,33773199,127001,6895,382,10698218,1667,484,Tequila
16/07/2021 13:57,1067727,51739312,515,132337,55243476,49081,26681621,804599,74404,14655,13534929,-3449,-1152,cgn16951
16/07/2021 13:57,107149,28275596,281,131716,30297024,49393,15759469,717166,74794,12289,14192747,-6216,-2118,cgn16951
16/07/2021 13:57,991758,39093973,389,139115,38771764,45956,20556805,835661,74814,19048,13177055,-3245,-1319,gpc020720
16/07/2021 13:57,559017,4412648,439,16503,24667440,37296,23411471,379971,72406,34641,11563691,6718,1678,gpc020720
16/07/2021 13:57,537522,32939094,328,172989,17705490,35313,17080787,38582,7132,32856,117897,4626,1398,gpc017640
16/07/2021 13:57,540326,5568916,554,130482,30090290,5003,33376477,321502,67857,34001,11400419,8877,2266,gpc017640
16/07/2021 13:57,545309,5465498,544,126722,29803844,52103,34427875,305094,671,33043,1135715,8055,2379,y24
16/07/2021 13:57,699966,29891986,297,136726,20923386,47002,2070026,306223,66556,3378,11143381,10889,2895,y24
16/07/2021 13:57,697549,45881684,457,130894,32004738,49815,32231225,332586,67797,34271,11326482,9157,2466,yolo wonder
16/07/2021 13:57,578227,22847127,227,136599,13210816,47059,15138137,289921,67077,35503,11393034,10722,1911,yolo wonder
16/07/2021 13:57,400108,67818203,675,134998,27134574,47794,40942816,235794,6694,37802,10628085,18251,5515,sweet banana
16/07/2021 13:57,357779,56547234,563,134485,20231430,48036,35365258,225548,67942,36319,10727384,15356,473,sweet banana
16/07/2021 13:57,618077,46456172,462,147852,28713482,42558,27922486,36726,63112,36946,10371529,20874,7292,y19
16/07/2021 13:57,646889,55301223,55,138208,35773740,46347,33071492,299949,65452,37236,10633192,17616,5486,y19
16/07/2021 13:57,605759,62728328,624,138131,37998244,4638,32585295,507678,62211,32195,10768961,13036,4958,y18
16/07/2021 13:57,585402,52829676,526,14517,30926584,43538,26546033,468055,63109,3231,10752353,13042,4801,y18
16/07/2021 13:57,875605,4107018,409,149205,35961272,42083,20933162,73569,70451,32467,11784618,4922,845,y12
16/07/2021 13:57,906345,37570488,374,158142,34051836,39222,18123154,795279,71573,31481,12329049,836,-1162,y12
16/07/2021 14:04,441082,61211059,609,157332,26999084,39463,30562117,320688,66678,38139,10629182,18622,5682,Tequila
16/07/2021 14:04,466363,5381975,536,128941,25099528,50854,37903082,71549,70875,37504,10911854,13811,3436,Tequila
16/07/2021 14:04,881854,48098348,479,13437,42415720,4809,26398502,623009,7453,15612,13349625,-2448,-944,cgn16951
16/07/2021 14:04,1015702,5337743,531,133258,54215584,48626,29320506,876219,74366,13812,14332083,-7699,-242,cgn16951
16/07/2021 14:04,77857,27683369,275,135119,21553442,47738,18379613,594468,73241,21784,13083795,-1872,-1234,gpc020720
16/07/2021 14:04,579696,53003391,527,155761,30725842,3994,28859623,393893,73858,34256,11858298,3756,384,gpc020720
16/07/2021 14:04,522179,40118562,399,171976,20949084,35553,19251637,388862,71553,35497,11571233,708,1526,gpc017640
16/07/2021 14:04,536675,47814363,476,126886,25660788,52008,29157912,287972,6761,32451,11511726,6605,1923,gpc017640
16/07/2021 14:04,423863,4965602,494,128734,21047346,50967,31526938,20405,6813,34397,11288464,9482,2711,y24
16/07/2021 14:04,729758,44363168,441,133021,32374380,48742,29820949,342501,67674,33862,11227167,9599,2927,y24
16/07/2021 14:04,703241,40868211,407,130513,28740190,50013,28645461,260908,68358,3536,11222588,1091,2754,yolo wonder
16/07/2021 14:04,600059,24588334,245,138126,14754453,46383,14526104,425078,66149,36223,10833345,15295,4371,yolo wonder
16/07/2021 14:04,423994,58435695,581,127085,24776400,51893,39390441,24504,65444,35803,10537448,17534,5664,sweet banana
16/07/2021 14:04,429485,55154344,549,12703,23687942,51925,35554621,251764,66151,35802,10652719,16098,5137,sweet banana
16/07/2021 14:04,641154,5934032,59,135496,38046280,47563,38667605,225241,64175,37083,1053774,18788,6204,y19
